         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          98	     10.7617	    -11.4703	  1.0000e-03	  1.8234e-02	  8.1031e-08	  9.1110e-03	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -12.9732	     -5.2840	
           4	       react	           1	         -99	           0	          99	     10.7635	    -11.4946	  1.0000e-03	  2.0237e-02	  7.5221e-08	  1.0111e-02	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -13.0617	     -5.3725	
           4	       react	           1	         -99	           0	         100	     10.7651	    -11.5165	  1.0000e-03	  2.2240e-02	  7.0341e-08	  1.1111e-02	  1.0000e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -13.1419	     -5.4527	
           4	       react	           1	         -99	           0	         101	      10.774	    -11.6643	  1.0000e-02	  4.2287e-02	  4.5069e-08	  2.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -13.6873	     -5.9981	
           4	       react	           1	         -99	           0	         102	     10.7783	    -11.7531	  1.0000e-02	  6.2362e-02	  3.4881e-08	  3.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.0167	     -6.3275	
           4	       react	           1	         -99	           0	         103	     10.7812	    -11.8169	  1.0000e-02	  8.2467e-02	  2.9207e-08	  4.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.2535	     -6.5643	
           4	       react	           1	         -99	           0	         104	     10.7835	     -11.867	  1.0000e-02	  1.0260e-01	  2.5519e-08	  5.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.4387	     -6.7495	
           4	       react	           1	         -99	           0	         105	     10.7853	    -11.9082	  1.0000e-02	  1.2276e-01	  2.2891e-08	  6.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.5908	     -6.9016	
           4	       react	           1	         -99	           0	         106	     10.7869	    -11.9433	  1.0000e-02	  1.4295e-01	  2.0901e-08	  7.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.7200	     -7.0308	
           4	       react	           1	         -99	           0	         107	     10.7884	    -11.9739	  1.0000e-02	  1.6318e-01	  1.9326e-08	  8.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.8324	     -7.1432	
           4	       react	           1	         -99	           0	         108	     10.7897	    -12.0011	  1.0000e-02	  1.8343e-01	  1.8038e-08	  9.1111e-02	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -14.9318	     -7.2426	
           4	       react	           1	         -99	           0	         109	     10.7909	    -12.0255	  1.0000e-02	  2.0371e-01	  1.6958e-08	  1.0111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -15.0211	     -7.3319	
           4	       react	           1	         -99	           0	         110	      10.792	    -12.0478	  1.0000e-02	  2.2402e-01	  1.6033e-08	  1.1111e-01	  1.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	    -15.1021	     -7.4129	
